사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6571247,2019079,4611015800,46110003  ,전라남도 목포시3,전라남도 목포시 상동(SK텔레콤 부근),3,4,0,0,4,0,126.429057,34.80390824,"{""type"":""Polygon"",""coordinates"":[[[126.43085366,34.80390824],[126.43081914,34.80362044],[126.4307169,34.80334369],[126.43055088,34.80308864],[126.43032744,34.80286509],[126.43005519,34.80268162],[126.42974457,34.80254529],[126.42940754,34.80246134],[126.42905703,34.802433],[126.42870653,34.80246134],[126.42836949,34.80254529],[126.42805888,34.80268162],[126.42778662,34.80286509],[126.42756319,34.80308864],[126.42739716,34.80334369],[126.42729492,34.80362044],[126.4272604,34.80390824],[126.42729492,34.80419605],[126.42739716,34.80447279],[126.42756319,34.80472783],[126.42778662,34.80495138],[126.42805888,34.80513484],[126.42836949,34.80527117],[126.42870653,34.80535512],[126.42905703,34.80538346],[126.42940754,34.80535512],[126.42974457,34.80527117],[126.43005519,34.80513484],[126.43032744,34.80495138],[126.43055088,34.80472783],[126.4307169,34.80447279],[126.43081914,34.80419605],[126.43085366,34.80390824]]]}"
6571227,2019079,4615011100,46150001  ,전라남도 순천시1,전라남도 순천시 조곡동(이수전앞 부근),3,6,0,6,0,0,127.502957,34.94828431,"{""type"":""Polygon"",""coordinates"":[[[127.50475362,34.94828431],[127.5047191,34.94799701],[127.50461686,34.94772076],[127.50445084,34.94746615],[127.5042274,34.94724299],[127.50395515,34.94705985],[127.50364453,34.94692376],[127.5033075,34.94683995],[127.50295699,34.94681166],[127.50260649,34.94683995],[127.50226945,34.94692376],[127.50195884,34.94705985],[127.50168658,34.94724299],[127.50146315,34.94746615],[127.50129712,34.94772076],[127.50119488,34.94799701],[127.50116036,34.94828431],[127.50119488,34.94857161],[127.50129712,34.94884787],[127.50146315,34.94910247],[127.50168658,34.94932562],[127.50195884,34.94950876],[127.50226945,34.94964485],[127.50260649,34.94972865],[127.50295699,34.94975694],[127.5033075,34.94972865],[127.50364453,34.94964485],[127.50395515,34.94950876],[127.5042274,34.94932562],[127.50445084,34.94910247],[127.50461686,34.94884787],[127.5047191,34.94857161],[127.50475362,34.94828431]]]}"
6571285,2019079,4679034000,46790001  ,전라남도 화순군1,전라남도 화순군 이양면(장범루향토문화유산제14호 부근),3,15,0,1,14,0,126.9956899,34.89695695,"{""type"":""Polygon"",""coordinates"":[[[126.99748648,34.89695695],[126.99745196,34.89666947],[126.99734972,34.89639304],[126.99718369,34.89613828],[126.99696026,34.89591498],[126.99668801,34.89573172],[126.99637739,34.89559554],[126.99604036,34.89551169],[126.99568985,34.89548337],[126.99533935,34.89551169],[126.99500231,34.89559554],[126.9946917,34.89573172],[126.99441944,34.89591498],[126.99419601,34.89613828],[126.99402998,34.89639304],[126.99392774,34.89666947],[126.99389322,34.89695695],[126.99392774,34.89724443],[126.99402998,34.89752086],[126.99419601,34.89777562],[126.99441944,34.89799891],[126.9946917,34.89818217],[126.99500231,34.89831834],[126.99533935,34.89840219],[126.99568985,34.8984305],[126.99604036,34.89840219],[126.99637739,34.89831834],[126.99668801,34.89818217],[126.99696026,34.89799891],[126.99718369,34.89777562],[126.99734972,34.89752086],[126.99745196,34.89724443],[126.99748648,34.89695695]]]}"
6571237,2019079,4679034027,46790002  ,전라남도 화순군2,전라남도 화순군 이양면(제이에이건설(주)화순지사 부근),3,10,0,0,9,1,126.9954714,34.90396196,"{""type"":""Polygon"",""coordinates"":[[[126.99726807,34.90396196],[126.99723355,34.90367451],[126.99713131,34.9033981],[126.99696528,34.90314336],[126.99674185,34.90292007],[126.99646959,34.90273683],[126.99615898,34.90260067],[126.99582195,34.90251682],[126.99547144,34.90248851],[126.99512094,34.90251682],[126.9947839,34.90260067],[126.99447329,34.90273683],[126.99420103,34.90292007],[126.9939776,34.90314336],[126.99381157,34.9033981],[126.99370933,34.90367451],[126.99367481,34.90396196],[126.99370933,34.90424941],[126.99381157,34.90452582],[126.9939776,34.90478055],[126.99420103,34.90500383],[126.99447329,34.90518707],[126.9947839,34.90532323],[126.99512094,34.90540707],[126.99547144,34.90543538],[126.99582195,34.90540707],[126.99615898,34.90532323],[126.99646959,34.90518707],[126.99674185,34.90500383],[126.99696528,34.90478055],[126.99713131,34.90452582],[126.99723355,34.90424941],[126.99726807,34.90396196]]]}"
6571292,2019079,4683025029,46830001  ,전라남도 영암군1,전라남도 영암군 영암읍(월출교전앞 부근),5,7,0,1,6,0,126.7134314,34.79454358,"{""type"":""Polygon"",""coordinates"":[[[126.71522802,34.79454358],[126.7151935,34.79425575],[126.71509126,34.79397897],[126.71492524,34.79372389],[126.7147018,34.79350031],[126.71442955,34.79331682],[126.71411893,34.79318048],[126.7137819,34.79309652],[126.71343139,34.79306817],[126.71308089,34.79309652],[126.71274385,34.79318048],[126.71243324,34.79331682],[126.71216098,34.79350031],[126.71193755,34.79372389],[126.71177152,34.79397897],[126.71166929,34.79425575],[126.71163476,34.79454358],[126.71166929,34.79483142],[126.71177152,34.79510819],[126.71193755,34.79536327],[126.71216098,34.79558684],[126.71243324,34.79577032],[126.71274385,34.79590666],[126.71308089,34.79599062],[126.71343139,34.79601897],[126.7137819,34.79599062],[126.71411893,34.79590666],[126.71442955,34.79577032],[126.7147018,34.79558684],[126.71492524,34.79536327],[126.71509126,34.79510819],[126.7151935,34.79483142],[126.71522802,34.79454358]]]}"
6571188,2019079,4683025300,46830002  ,전라남도 영암군2,전라남도 영암군 삼호읍(제실 부근),4,6,0,0,5,1,126.4490036,34.78606445,"{""type"":""Polygon"",""coordinates"":[[[126.45080026,34.78606445],[126.45076574,34.78577658],[126.4506635,34.78549978],[126.45049747,34.78524467],[126.45027404,34.78502107],[126.45000178,34.78483756],[126.44969117,34.78470121],[126.44935413,34.78461724],[126.44900363,34.78458889],[126.44865312,34.78461724],[126.44831609,34.78470121],[126.44800547,34.78483756],[126.44773322,34.78502107],[126.44750978,34.78524467],[126.44734376,34.78549978],[126.44724152,34.78577658],[126.447207,34.78606445],[126.44724152,34.78635232],[126.44734376,34.78662912],[126.44750978,34.78688422],[126.44773322,34.78710782],[126.44800547,34.78729132],[126.44831609,34.78742767],[126.44865312,34.78751164],[126.44900363,34.78753999],[126.44935413,34.78751164],[126.44969117,34.78742767],[126.45000178,34.78729132],[126.45027404,34.78710782],[126.45049747,34.78688422],[126.4506635,34.78662912],[126.45076574,34.78635232],[126.45080026,34.78606445]]]}"
6571283,2019079,4683025328,46830003  ,전라남도 영암군3,전라남도 영암군 삼호읍(삼포교차로 부근),3,12,0,2,10,0,126.4150244,34.74633381,"{""type"":""Polygon"",""coordinates"":[[[126.41682107,34.74633381],[126.41678655,34.7460458],[126.41668431,34.74576887],[126.41651828,34.74551364],[126.41629485,34.74528993],[126.41602259,34.74510633],[126.41571198,34.74496991],[126.41537494,34.7448859],[126.41502444,34.74485753],[126.41467393,34.7448859],[126.4143369,34.74496991],[126.41402628,34.74510633],[126.41375403,34.74528993],[126.41353059,34.74551364],[126.41336457,34.74576887],[126.41326233,34.7460458],[126.41322781,34.74633381],[126.41326233,34.74662181],[126.41336457,34.74689875],[126.41353059,34.74715397],[126.41375403,34.74737768],[126.41402628,34.74756127],[126.4143369,34.74769769],[126.41467393,34.74778169],[126.41502444,34.74781006],[126.41537494,34.74778169],[126.41571198,34.74769769],[126.41602259,34.74756127],[126.41629485,34.74737768],[126.41651828,34.74715397],[126.41668431,34.74689875],[126.41678655,34.74662181],[126.41682107,34.74633381]]]}"
6571293,2019079,4684025627,46840001  ,전라남도 무안군1,전라남도 무안군 삼향읍(농협창고전앞3 부근),4,10,0,3,6,1,126.4219281,34.8694183,"{""type"":""Polygon"",""coordinates"":[[[126.4237247,34.8694183],[126.42369018,34.86913072],[126.42358794,34.8688542],[126.42342192,34.86859935],[126.42319848,34.86837598],[126.42292623,34.86819266],[126.42261561,34.86805644],[126.42227858,34.86797255],[126.42192807,34.86794423],[126.42157757,34.86797255],[126.42124053,34.86805644],[126.42092992,34.86819266],[126.42065766,34.86837598],[126.42043423,34.86859935],[126.4202682,34.8688542],[126.42016596,34.86913072],[126.42013144,34.8694183],[126.42016596,34.86970587],[126.4202682,34.86998239],[126.42043423,34.87023724],[126.42065766,34.87046061],[126.42092992,34.87064392],[126.42124053,34.87078014],[126.42157757,34.87086402],[126.42192807,34.87089234],[126.42227858,34.87086402],[126.42261561,34.87078014],[126.42292623,34.87064392],[126.42319848,34.87046061],[126.42342192,34.87023724],[126.42358794,34.86998239],[126.42369018,34.86970587],[126.4237247,34.8694183]]]}"
6571270,2019079,4717013400,47170001  ,경상북도 안동시1,경상북도 안동시 이천동,3,5,1,2,2,0,128.7006803,36.5993555,"{""type"":""Polygon"",""coordinates"":[[[128.70247696,36.5993555],[128.70244244,36.59907411],[128.7023402,36.59880352],[128.70217417,36.59855415],[128.70195074,36.59833558],[128.70167848,36.5981562],[128.70136787,36.5980229],[128.70103083,36.59794082],[128.70068033,36.59791311],[128.70032982,36.59794082],[128.69999279,36.5980229],[128.69968217,36.5981562],[128.69940992,36.59833558],[128.69918648,36.59855415],[128.69902046,36.59880352],[128.69891822,36.59907411],[128.6988837,36.5993555],[128.69891822,36.59963689],[128.69902046,36.59990747],[128.69918648,36.60015684],[128.69940992,36.60037541],[128.69968217,36.60055478],[128.69999279,36.60068807],[128.70032982,36.60077015],[128.70068033,36.60079786],[128.70103083,36.60077015],[128.70136787,36.60068807],[128.70167848,36.60055478],[128.70195074,36.60037541],[128.70217417,36.60015684],[128.7023402,36.59990747],[128.70244244,36.59963689],[128.70247696,36.5993555]]]}"
6571273,2019079,4719011200,47190001  ,경상북도 구미시1,경상북도 구미시 비산동(신호낚시 부근),3,5,0,1,4,0,128.3640511,36.12773565,"{""type"":""Polygon"",""coordinates"":[[[128.36584774,36.12773565],[128.36581322,36.12745255],[128.36571098,36.12718032],[128.36554495,36.12692943],[128.36532152,36.12670953],[128.36504926,36.12652906],[128.36473865,36.12639496],[128.36440161,36.12631238],[128.36405111,36.12628449],[128.3637006,36.12631238],[128.36336357,36.12639496],[128.36305295,36.12652906],[128.3627807,36.12670953],[128.36255726,36.12692943],[128.36239124,36.12718032],[128.362289,36.12745255],[128.36225448,36.12773565],[128.362289,36.12801876],[128.36239124,36.12829098],[128.36255726,36.12854186],[128.3627807,36.12876176],[128.36305295,36.12894223],[128.36336357,36.12907633],[128.3637006,36.1291589],[128.36405111,36.12918679],[128.36440161,36.1291589],[128.36473865,36.12907633],[128.36504926,36.12894223],[128.36532152,36.12876176],[128.36554495,36.12854186],[128.36571098,36.12829098],[128.36581322,36.12801876],[128.36584774,36.12773565]]]}"
6571203,2019079,4728036025,47280001  ,경상북도 문경시1,경상북도 문경시 마성면(진남2교 부근),3,8,0,3,5,0,128.1265493,36.65923436,"{""type"":""Polygon"",""coordinates"":[[[128.12834588,36.65923436],[128.12831136,36.65895319],[128.12820912,36.65868281],[128.12804309,36.65843364],[128.12781966,36.65821523],[128.12754741,36.65803599],[128.12723679,36.6579028],[128.12689976,36.65782078],[128.12654925,36.65779309],[128.12619875,36.65782078],[128.12586171,36.6579028],[128.1255511,36.65803599],[128.12527884,36.65821523],[128.12505541,36.65843364],[128.12488938,36.65868281],[128.12478714,36.65895319],[128.12475262,36.65923436],[128.12478714,36.65951554],[128.12488938,36.65978591],[128.12505541,36.66003508],[128.12527884,36.66025348],[128.1255511,36.66043272],[128.12586171,36.6605659],[128.12619875,36.66064791],[128.12654925,36.66067561],[128.12689976,36.66064791],[128.12723679,36.6605659],[128.12754741,36.66043272],[128.12781966,36.66025348],[128.12804309,36.66003508],[128.12820912,36.65978591],[128.12831136,36.65951554],[128.12834588,36.65923436]]]}"
6571204,2019079,4775037042,47750001  ,경상북도 청송군1,경상북도 청송군 진보면(부곡교앞1 부근),3,10,0,2,7,1,129.0102817,36.55359343,"{""type"":""Polygon"",""coordinates"":[[[129.01207834,36.55359343],[129.01204382,36.55331187],[129.01194158,36.55304112],[129.01177556,36.55279161],[129.01155212,36.5525729],[129.01127987,36.55239341],[129.01096925,36.55226004],[129.01063222,36.55217791],[129.01028171,36.55215018],[129.00993121,36.55217791],[129.00959417,36.55226004],[129.00928356,36.55239341],[129.0090113,36.5525729],[129.00878787,36.55279161],[129.00862184,36.55304112],[129.0085196,36.55331187],[129.00848508,36.55359343],[129.0085196,36.55387499],[129.00862184,36.55414573],[129.00878787,36.55439524],[129.0090113,36.55461394],[129.00928356,36.55479342],[129.00959417,36.55492679],[129.00993121,36.55500892],[129.01028171,36.55503665],[129.01063222,36.55500892],[129.01096925,36.55492679],[129.01127987,36.55479342],[129.01155212,36.55461394],[129.01177556,36.55439524],[129.01194158,36.55414573],[129.01204382,36.55387499],[129.01207834,36.55359343]]]}"
6571239,2019079,4792035022,47920001  ,경상북도 봉화군1,경상북도 봉화군 소천면(고선2리마을회관 부근),3,4,1,0,2,1,128.9934603,36.95597964,"{""type"":""Polygon"",""coordinates"":[[[128.99525692,36.95597964],[128.9952224,36.95569955],[128.99512016,36.95543022],[128.99495414,36.95518201],[128.9947307,36.95496445],[128.99445845,36.9547859],[128.99414783,36.95465323],[128.9938108,36.95457153],[128.99346029,36.95454394],[128.99310979,36.95457153],[128.99277275,36.95465323],[128.99246214,36.9547859],[128.99218988,36.95496445],[128.99196645,36.95518201],[128.99180042,36.95543022],[128.99169818,36.95569955],[128.99166366,36.95597964],[128.99169818,36.95625973],[128.99180042,36.95652905],[128.99196645,36.95677726],[128.99218988,36.95699481],[128.99246214,36.95717336],[128.99277275,36.95730602],[128.99310979,36.95738772],[128.99346029,36.95741531],[128.9938108,36.95738772],[128.99414783,36.95730602],[128.99445845,36.95717336],[128.9947307,36.95699481],[128.99495414,36.95677726],[128.99512016,36.95652905],[128.9952224,36.95625973],[128.99525692,36.95597964]]]}"
6571207,2019079,5011011700,50110001  ,제주특별자치도 제주시1,제주특별자치도 제주시 아라일동(제주대학로터리 부근),3,6,0,1,5,0,126.5508896,33.45584795,"{""type"":""Polygon"",""coordinates"":[[[126.55268622,33.45584795],[126.5526517,33.45555552],[126.55254946,33.45527433],[126.55238344,33.45501518],[126.55216,33.45478803],[126.55188775,33.45460161],[126.55157713,33.45446309],[126.5512401,33.45437779],[126.55088959,33.45434899],[126.55053909,33.45437779],[126.55020205,33.45446309],[126.54989144,33.45460161],[126.54961918,33.45478803],[126.54939575,33.45501518],[126.54922972,33.45527433],[126.54912748,33.45555552],[126.54909296,33.45584795],[126.54912748,33.45614038],[126.54922972,33.45642157],[126.54939575,33.45668072],[126.54961918,33.45690786],[126.54989144,33.45709427],[126.55020205,33.45723279],[126.55053909,33.45731809],[126.55088959,33.45734689],[126.5512401,33.45731809],[126.55157713,33.45723279],[126.55188775,33.45709427],[126.55216,33.45690786],[126.55238344,33.45668072],[126.55254946,33.45642157],[126.5526517,33.45614038],[126.55268622,33.45584795]]]}"
6616693,2020036,1129013300,11290001  ,서울특별시 성북구1,서울특별시 성북구 정릉동(아리랑로터리정릉길진 부근),4,5,0,2,2,1,127.012241,37.60414467,"{""type"":""Polygon"",""coordinates"":[[[127.01403762,37.60414467],[127.0140031,37.60386698],[127.01390086,37.60359996],[127.01373484,37.60335388],[127.0135114,37.60313818],[127.01323915,37.60296117],[127.01292853,37.60282963],[127.0125915,37.60274863],[127.01224099,37.60272128],[127.01189049,37.60274863],[127.01155345,37.60282963],[127.01124284,37.60296117],[127.01097058,37.60313818],[127.01074715,37.60335388],[127.01058112,37.60359996],[127.01047889,37.60386698],[127.01044436,37.60414467],[127.01047889,37.60442235],[127.01058112,37.60468937],[127.01074715,37.60493545],[127.01097058,37.60515114],[127.01124284,37.60532815],[127.01155345,37.60545968],[127.01189049,37.60554068],[127.01224099,37.60556803],[127.0125915,37.60554068],[127.01292853,37.60545968],[127.01323915,37.60532815],[127.0135114,37.60515114],[127.01373484,37.60493545],[127.01390086,37.60468937],[127.0140031,37.60442235],[127.01403762,37.60414467]]]}"
6616648,2020036,1135010600,11350001  ,서울특별시 노원구1,서울특별시 노원구 중계동(대진여고앞 부근),3,4,0,1,3,0,127.0659267,37.6460744,"{""type"":""Polygon"",""coordinates"":[[[127.06772332,37.6460744],[127.0676888,37.64579687],[127.06758656,37.64553],[127.06742053,37.64528406],[127.0671971,37.64506848],[127.06692484,37.64489157],[127.06661423,37.6447601],[127.06627719,37.64467915],[127.06592669,37.64465182],[127.06557618,37.64467915],[127.06523915,37.6447601],[127.06492853,37.64489157],[127.06465628,37.64506848],[127.06443284,37.64528406],[127.06426682,37.64553],[127.06416458,37.64579687],[127.06413006,37.6460744],[127.06416458,37.64635193],[127.06426682,37.64661879],[127.06443284,37.64686473],[127.06465628,37.6470803],[127.06492853,37.64725721],[127.06523915,37.64738867],[127.06557618,37.64746962],[127.06592669,37.64749696],[127.06627719,37.64746962],[127.06661423,37.64738867],[127.06692484,37.64725721],[127.0671971,37.6470803],[127.06742053,37.64686473],[127.06758656,37.64661879],[127.0676888,37.64635193],[127.06772332,37.6460744]]]}"
6616694,2020036,1168010400,11680001  ,서울특별시 강남구1,서울특별시 강남구 청담동(영동대교남단삼거리도 부근),5,9,0,0,9,0,127.0523699,37.52470222,"{""type"":""Polygon"",""coordinates"":[[[127.05416653,37.52470222],[127.05413201,37.52442424],[127.05402977,37.52415694],[127.05386374,37.52391059],[127.05364031,37.52369466],[127.05336805,37.52351746],[127.05305744,37.52338578],[127.0527204,37.52330469],[127.0523699,37.52327732],[127.05201939,37.52330469],[127.05168236,37.52338578],[127.05137174,37.52351746],[127.05109949,37.52369466],[127.05087605,37.52391059],[127.05071003,37.52415694],[127.05060779,37.52442424],[127.05057327,37.52470222],[127.05060779,37.5249802],[127.05071003,37.5252475],[127.05087605,37.52549384],[127.05109949,37.52570976],[127.05137174,37.52588696],[127.05168236,37.52601864],[127.05201939,37.52609972],[127.0523699,37.5261271],[127.0527204,37.52609972],[127.05305744,37.52601864],[127.05336805,37.52588696],[127.05364031,37.52570976],[127.05386374,37.52549384],[127.05402977,37.5252475],[127.05413201,37.5249802],[127.05416653,37.52470222]]]}"
6616630,2020036,2632010500,26320001  ,부산광역시 북구1,부산광역시 북구 구포동(구포지구대 부근),3,3,0,1,2,0,129.0066935,35.19777,"{""type"":""Polygon"",""coordinates"":[[[129.00849012,35.19777],[129.0084556,35.19748358],[129.00835336,35.19720817],[129.00818733,35.19695434],[129.0079639,35.19673186],[129.00769164,35.19654928],[129.00738103,35.1964136],[129.00704399,35.19633005],[129.00669349,35.19630184],[129.00634298,35.19633005],[129.00600595,35.1964136],[129.00569533,35.19654928],[129.00542308,35.19673186],[129.00519964,35.19695434],[129.00503362,35.19720817],[129.00493138,35.19748358],[129.00489686,35.19777],[129.00493138,35.19805643],[129.00503362,35.19833184],[129.00519964,35.19858566],[129.00542308,35.19880814],[129.00569533,35.19899072],[129.00600595,35.19912639],[129.00634298,35.19920993],[129.00669349,35.19923814],[129.00704399,35.19920993],[129.00738103,35.19912639],[129.00769164,35.19899072],[129.0079639,35.19880814],[129.00818733,35.19858566],[129.00835336,35.19833184],[129.0084556,35.19805643],[129.00849012,35.19777]]]}"
6616631,2020036,2723010600,27230001  ,대구광역시 북구1,대구광역시 북구 침산동(엄마아빠 부근),3,4,0,2,2,0,128.586587,35.90068237,"{""type"":""Polygon"",""coordinates"":[[[128.58838361,35.90068237],[128.58834909,35.90039845],[128.58824685,35.90012544],[128.58808083,35.89987383],[128.58785739,35.89965329],[128.58758514,35.8994723],[128.58727453,35.89933781],[128.58693749,35.89925499],[128.58658698,35.89922703],[128.58623648,35.89925499],[128.58589944,35.89933781],[128.58558883,35.8994723],[128.58531657,35.89965329],[128.58509314,35.89987383],[128.58492711,35.90012544],[128.58482488,35.90039845],[128.58479035,35.90068237],[128.58482488,35.90096629],[128.58492711,35.9012393],[128.58509314,35.90149091],[128.58531657,35.90171144],[128.58558883,35.90189243],[128.58589944,35.90202691],[128.58623648,35.90210973],[128.58658698,35.90213769],[128.58693749,35.90210973],[128.58727453,35.90202691],[128.58758514,35.90189243],[128.58785739,35.90171144],[128.58808083,35.90149091],[128.58824685,35.9012393],[128.58834909,35.90096629],[128.58838361,35.90068237]]]}"
6616645,2020036,2817710500,28177001  ,인천광역시 미추홀구1,인천광역시 미추홀구 주안동(법원사거리 부근),3,5,0,2,2,1,126.6897219,37.46393327,"{""type"":""Polygon"",""coordinates"":[[[126.69151856,37.46393327],[126.69148404,37.46365506],[126.6913818,37.46338754],[126.69121577,37.46314099],[126.69099234,37.46292489],[126.69072008,37.46274754],[126.69040947,37.46261576],[126.69007243,37.46253461],[126.68972193,37.4625072],[126.68937142,37.46253461],[126.68903439,37.46261576],[126.68872377,37.46274754],[126.68845152,37.46292489],[126.68822808,37.46314099],[126.68806206,37.46338754],[126.68795982,37.46365506],[126.6879253,37.46393327],[126.68795982,37.46421148],[126.68806206,37.46447899],[126.68822808,37.46472554],[126.68845152,37.46494163],[126.68872377,37.46511898],[126.68903439,37.46525076],[126.68937142,37.46533191],[126.68972193,37.46535931],[126.69007243,37.46533191],[126.69040947,37.46525076],[126.69072008,37.46511898],[126.69099234,37.46494163],[126.69121577,37.46472554],[126.6913818,37.46447899],[126.69148404,37.46421148],[126.69151856,37.46393327]]]}"
6616697,2020036,2914011800,29140001  ,광주광역시 서구1,광주광역시 서구 쌍촌동(쌍촌현대APT4거리 부근),4,6,0,1,5,0,126.8648972,35.15795406,"{""type"":""Polygon"",""coordinates"":[[[126.86669384,35.15795406],[126.86665932,35.1576675],[126.86655708,35.15739194],[126.86639105,35.15713799],[126.86616762,35.1569154],[126.86589536,35.15673273],[126.86558475,35.15659699],[126.86524771,35.1565134],[126.86489721,35.15648518],[126.8645467,35.1565134],[126.86420967,35.15659699],[126.86389905,35.15673273],[126.8636268,35.1569154],[126.86340336,35.15713799],[126.86323734,35.15739194],[126.8631351,35.1576675],[126.86310058,35.15795406],[126.8631351,35.15824062],[126.86323734,35.15851617],[126.86340336,35.15877011],[126.8636268,35.1589927],[126.86389905,35.15917537],[126.86420967,35.1593111],[126.8645467,35.15939469],[126.86489721,35.15942291],[126.86524771,35.15939469],[126.86558475,35.1593111],[126.86589536,35.15917537],[126.86616762,35.1589927],[126.86639105,35.15877011],[126.86655708,35.15851617],[126.86665932,35.15824062],[126.86669384,35.15795406]]]}"
6616698,2020036,2914012000,29140002  ,광주광역시 서구2,광주광역시 서구 치평동(시청로67 부근),4,5,0,1,4,0,126.8518169,35.15416517,"{""type"":""Polygon"",""coordinates"":[[[126.85361349,35.15416517],[126.85357897,35.1538786],[126.85347673,35.15360304],[126.85331071,35.15334907],[126.85308727,35.15312647],[126.85281502,35.15294379],[126.8525044,35.15280804],[126.85216737,35.15272445],[126.85181686,35.15269623],[126.85146636,35.15272445],[126.85112932,35.15280804],[126.85081871,35.15294379],[126.85054645,35.15312647],[126.85032302,35.15334907],[126.85015699,35.15360304],[126.85005475,35.1538786],[126.85002023,35.15416517],[126.85005475,35.15445175],[126.85015699,35.15472731],[126.85032302,35.15498127],[126.85054645,35.15520386],[126.85081871,35.15538654],[126.85112932,35.15552228],[126.85146636,35.15560587],[126.85181686,35.1556341],[126.85216737,35.15560587],[126.8525044,35.15552228],[126.85281502,35.15538654],[126.85308727,35.15520386],[126.85331071,35.15498127],[126.85347673,35.15472731],[126.85357897,35.15445175],[126.85361349,35.15416517]]]}"
6616671,2020036,2914012900,29140003  ,광주광역시 서구3,광주광역시 서구 벽진동(서창교차로 부근),3,6,0,0,6,0,126.8314335,35.14023246,"{""type"":""Polygon"",""coordinates"":[[[126.83323017,35.14023246],[126.83319565,35.13994583],[126.83309341,35.13967022],[126.83292739,35.13941622],[126.83270395,35.13919358],[126.8324317,35.13901086],[126.83212108,35.13887509],[126.83178405,35.13879149],[126.83143354,35.13876326],[126.83108304,35.13879149],[126.830746,35.13887509],[126.83043539,35.13901086],[126.83016313,35.13919358],[126.8299397,35.13941622],[126.82977367,35.13967022],[126.82967144,35.13994583],[126.82963691,35.14023246],[126.82967144,35.14051908],[126.82977367,35.14079469],[126.8299397,35.14104869],[126.83016313,35.14127132],[126.83043539,35.14145403],[126.830746,35.1415898],[126.83108304,35.1416734],[126.83143354,35.14170163],[126.83178405,35.1416734],[126.83212108,35.1415898],[126.8324317,35.14145403],[126.83270395,35.14127132],[126.83292739,35.14104869],[126.83309341,35.14079469],[126.83319565,35.14051908],[126.83323017,35.14023246]]]}"
6616695,2020036,2914012000,29140004  ,광주광역시 서구4,광주광역시 서구 치평동(전남체신청앞 부근),3,6,0,0,6,0,126.8557241,35.15986194,"{""type"":""Polygon"",""coordinates"":[[[126.85752069,35.15986194],[126.85748617,35.15957539],[126.85738393,35.15929984],[126.8572179,35.1590459],[126.85699447,35.15882332],[126.85672222,35.15864065],[126.8564116,35.15850491],[126.85607457,35.15842132],[126.85572406,35.1583931],[126.85537356,35.15842132],[126.85503652,35.15850491],[126.85472591,35.15864065],[126.85445365,35.15882332],[126.85423022,35.1590459],[126.85406419,35.15929984],[126.85396195,35.15957539],[126.85392743,35.15986194],[126.85396195,35.1601485],[126.85406419,35.16042404],[126.85423022,35.16067798],[126.85445365,35.16090056],[126.85472591,35.16108322],[126.85503652,35.16121896],[126.85537356,35.16130254],[126.85572406,35.16133076],[126.85607457,35.16130254],[126.8564116,35.16121896],[126.85672222,35.16108322],[126.85699447,35.16090056],[126.8572179,35.16067798],[126.85738393,35.16042404],[126.85748617,35.1601485],[126.85752069,35.15986194]]]}"
6616944,2020036,2920014900,29200001  ,광주광역시 광산구1,광주광역시 광산구 지죽동(평림교북단 부근),3,5,1,3,1,0,126.7304879,35.15835941,"{""type"":""Polygon"",""coordinates"":[[[126.73228453,35.15835941],[126.73225,35.15807285],[126.73214777,35.1577973],[126.73198174,35.15754335],[126.73175831,35.15732076],[126.73148605,35.15713809],[126.73117544,35.15700235],[126.7308384,35.15691876],[126.7304879,35.15689054],[126.73013739,35.15691876],[126.72980035,35.15700235],[126.72948974,35.15713809],[126.72921749,35.15732076],[126.72899405,35.15754335],[126.72882803,35.1577973],[126.72872579,35.15807285],[126.72869127,35.15835941],[126.72872579,35.15864597],[126.72882803,35.15892152],[126.72899405,35.15917546],[126.72921749,35.15939804],[126.72948974,35.15958071],[126.72980035,35.15971645],[126.73013739,35.15980003],[126.7304879,35.15982826],[126.7308384,35.15980003],[126.73117544,35.15971645],[126.73148605,35.15958071],[126.73175831,35.15939804],[126.73198174,35.15917546],[126.73214777,35.15892152],[126.73225,35.15864597],[126.73228453,35.15835941]]]}"
6616678,2020036,2920011500,29200002  ,광주광역시 광산구2,광주광역시 광산구 월계동(첨단중앙로67번길71 부근),3,10,0,0,10,0,126.8428481,35.2114118,"{""type"":""Polygon"",""coordinates"":[[[126.84464472,35.2114118],[126.84461019,35.21112543],[126.84450796,35.21085006],[126.84434193,35.21059628],[126.84411849,35.21037384],[126.84384624,35.21019128],[126.84353563,35.21005563],[126.84319859,35.2099721],[126.84284808,35.20994389],[126.84249758,35.2099721],[126.84216054,35.21005563],[126.84184993,35.21019128],[126.84157768,35.21037384],[126.84135424,35.21059628],[126.84118821,35.21085006],[126.84108598,35.21112543],[126.84105145,35.2114118],[126.84108598,35.21169818],[126.84118821,35.21197354],[126.84135424,35.21222732],[126.84157768,35.21244976],[126.84184993,35.21263231],[126.84216054,35.21276796],[126.84249758,35.21285149],[126.84284808,35.21287969],[126.84319859,35.21285149],[126.84353563,35.21276796],[126.84384624,35.21263231],[126.84411849,35.21244976],[126.84434193,35.21222732],[126.84450796,35.21197354],[126.84461019,35.21169818],[126.84464472,35.2114118]]]}"
